index,checkpoint,best_acc,con_poster_mean_prob,con_poster_prob,opt_poster_mean_prob,opt_poster_prob,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
1502,7,0.9509999990000001,0.946678133686,0.946338264252,0.981432413556,0.962056990364,0.891299992,0.923799994,0.9346999970000001,0.941499999,0.9430999990000001,0.946199998,0.945499999,0.946999998,0.948999997,0.9472999959999999,0.948699999,0.949599999,0.9509999990000001,0.949499997,0.9504999959999999
1503,7,0.9801,0.976130851861,0.995397639668,0.983395975236,0.978428022894,0.9183999970000001,0.940399997,0.9561999959999999,0.963899996,0.9658999970000001,0.9697999959999999,0.9738999979999999,0.975300002,0.972599998,0.973999999,0.9704999990000001,0.977799999,0.9793,0.9779,0.9801
1504,7,0.9710999990000001,0.947937425328,0.932857752028,0.975627354015,0.982860762691,0.7691999829999999,0.378699988,0.921699998,0.9218999959999999,0.939799996,0.9403000020000001,0.9020999940000001,0.961599999,0.944900002,0.9199999990000001,0.8905999929999999,0.944099998,0.9117999990000001,0.9710999990000001,0.965800001
1505,7,0.11349999599999999,0.225950731173,0.156401961325,0.588755552099,,0.11349999599999999,0.11349999599999999,0.10089999599999999,0.08919999699999999,0.095799997,0.100999996,0.097399996,0.095799997,0.10279999599999999,0.098199996,0.097399996,0.100999996,0.100999996,0.100999996,0.11349999599999999
1506,7,0.11349999599999999,0.103353230013,0.103088313201,0.103254619391,0.103261683532,0.103199996,0.098199996,0.100999996,0.11349999599999999,0.100999996,0.103199996,0.10089999599999999,0.100999996,0.10279999599999999,0.100999996,0.095799997,0.10089999599999999,0.09799999599999999,0.10089999599999999,0.098199996
1507,7,0.943799996,0.942948659819,0.953748866442,0.942579904155,0.936491596613,0.8982999970000001,0.9129999990000001,0.9203,0.922799998,0.928199997,0.933899998,0.935299997,0.937399997,0.9384999959999999,0.940599996,0.9425999979999999,0.943299997,0.9427999979999999,0.943099997,0.943799996
1508,7,0.9818999979999999,0.980588952971,0.982046670127,0.983602708835,0.983375407502,0.9457999990000001,0.959499999,0.9661,0.9706,0.971799999,0.973799999,0.9764999990000001,0.977,0.9779999979999999,0.979799999,0.979699998,0.981299998,0.9818999979999999,0.981199998,0.9818999979999999
1509,7,0.09799999599999999,0.122576865234,0.11226806449,0.113943546941,0.100718111455,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999
1510,7,0.7514999859999999,0.854773150773,0.882885365945,0.848793858723,0.859486075681,0.138199995,0.251599992,0.284699989,0.38509998700000003,0.43619998600000004,0.44689998700000005,0.560999983,0.613699979,0.615199985,0.6058999820000001,0.649499985,0.674999985,0.6996999840000001,0.723199985,0.7514999859999999
1511,7,0.939899998,0.934153346005,0.970519169442,0.939458284518,0.96196572932,0.8039999870000001,0.857399989,0.880899995,0.8952999970000001,0.906399996,0.914799995,0.921799995,0.925699996,0.9292999959999999,0.931299995,0.934199998,0.9345999979999999,0.936199998,0.9381999990000001,0.939899998
1512,7,0.7923999829999999,0.802441008783,0.975842805041,0.794027610573,0.977141176343,0.195099993,0.328099988,0.436499986,0.5298999839999999,0.592899981,0.643799985,0.682299985,0.710399985,0.7270999859999999,0.745799985,0.7569999829999999,0.768799985,0.778099986,0.7843999840000001,0.7923999829999999
